Id,Prediction
19229,5867518.988961955
19230,3177558.5781431
19231,3574154.3729849565
19232,4336416.37926478
19233,3902008.119222922
19234,3306238.874140084
19235,3732065.26412213
19236,6335526.227563685
19237,5656846.522796064
19238,3200021.2165450235
19239,4033029.1138825314
19240,7363049.613345387
19241,3600388.796372518
19242,4329945.716555098
19243,3261945.45092193
19244,3476703.507779563
19245,4702437.786808713
19246,4538071.926813863
19247,5762788.46474593
19248,2019078.1708120783
19249,4381019.580589234
19250,3763848.2247338546
19251,3331429.620835812
19252,4578675.083572848
19253,5051544.091117321
19254,4535382.151373744
19255,1996445.1970681057
19256,5809505.360963178
19257,5389822.669869115
19258,5417890.683402775
19259,4991791.190542157
19260,3751770.646439604
19261,3374292.8943318734
19262,3663311.488737608
19263,2538611.150422602
19264,4223950.759902818
19265,4672953.809124973
19266,4629020.323979456
19267,3781071.034609711
19268,4614429.227651505
19269,2543467.2808344434
19270,4045486.0885916394
19271,5141343.918700139
19272,3446589.445313845
19273,5534601.470171224
19274,7241506.526051626
19275,3581629.2646278185
19276,2919332.2256341875
19277,3055198.8440584126
19278,7407111.4034441635
19279,2821721.646818178
19280,3283722.090915877
19281,2439924.581041296
19282,3878161.5485770497
19283,3065202.0819704537
19284,2151311.573309913
19285,3981329.4253567355
19286,5843887.646275737
19287,3915736.9901595237
19288,5038784.39258165
19289,5187447.350892453
19290,1813515.953226427
19291,4264190.382360815
19292,3494896.954077576
19293,3513346.7195200874
19294,5556112.673112219
19295,5627112.322654226
19296,3484887.4789885953
19297,3108794.5031584767
19298,4535555.719376734
19299,4300529.970420098
19300,3152724.5311533418
19301,3627210.3428516323
19302,4010223.352860917
19303,4617904.509825591
19304,4403612.389260143
19305,4995531.200248959
19306,5672780.524672477
19307,3450414.9622524953
19308,3046792.008249363
19309,2952662.006731474
19310,3097493.628441757
19311,4854822.550708352
19312,3566372.9744124664
19313,3908827.2559641725
19314,3736942.864123234
19315,3270438.9917268036
19316,3879859.742436366
19317,3336951.346354224
19318,4193771.4302892704
19319,6301498.644999822
19320,3419764.8442831864
19321,5814725.193
19322,5718852.709533382
19323,4658191.950063815
19324,4802820.628083242
19325,4190476.8464642563
19326,5743337.25350591
19327,4793868.678627512
19328,4006991.0014324896
19329,3461426.5436595054
19330,2913864.8479399644
19331,4561501.301137387
19332,4197261.6834658375
19333,5820597.117946196
19334,1826473.1341355077
19335,8769684.957198678
19336,4859042.703256449
19337,3311456.145831743
19338,5133130.668132767
19339,4909765.798655381
19340,2628832.253778804
19341,3881532.080171825
19342,3460857.015187201
19343,4877936.369406237
19344,4340886.8943132125
19345,4344291.271273332
19346,5446448.1600984745
19347,3219578.658055687
19348,3811768.5940354588
19349,2361536.5325475517
19350,3799878.750205337
19351,4029211.303917415
19352,3880569.4140425883
19353,1755221.253121085
19354,3944394.7473901412
19355,4876759.317702723
19356,4550198.079612577
19357,3910957.206939557
19358,2604100.962034004
19359,3889691.853219694
19360,4306847.6278981
19361,2975323.13805919
19362,2442267.856844138
19363,4884016.50006481
19364,3888053.399829965
19365,4955656.153902235
19366,4380406.403187816
19367,8286967.604390462
19368,3263363.964933253
19369,4627953.778937031
19370,5914741.542912281
19371,4358970.019683563
19372,4639238.13587193
19373,4535469.37772559
19374,4457786.908929726
19375,3939184.6628060597
19376,2891482.187003589
19377,4407009.719507048
19378,4782196.293285876
19379,3442605.7649770635
19380,3848476.0545764407
19381,6612166.323460042
19382,3914660.3014296233
19383,4503012.693160232
19384,3641748.1430986286
19385,11179631.630966626
19386,2031207.4857232587
19387,2561670.747622058
19388,3208242.598728909
19389,2958846.0629365584
19390,4245244.125455128
19391,5189188.986864142
19392,1799150.992244388
19393,6031223.334981317
19394,3225264.17920265
19395,2531314.322084048
19396,3448014.9658757085
19397,4280904.248334355
19398,6119483.827981407
19399,4683064.819600201
19400,2881522.8734987825
19401,3357945.305955994
19402,4639906.816757701
19403,2601040.5664123218
19404,3963929.792544889
19405,6119483.827981407
19406,7241506.526051626
19407,2938106.1440209527
19408,4476720.40386641
19409,4088126.3071623235
19410,2515284.9545233534
19411,4581270.061823737
19412,5800883.939324825
19413,2880007.2385027134
19414,4686211.821016746
19415,4147603.9583868473
19416,2224247.386923536
19417,4802820.628083242
19418,4079078.237464318
19419,3954144.8487344077
19420,4451604.223708649
19421,3738107.725562973
19422,3045355.3772780052
19423,3398762.56465202
19424,4194720.392641886
19425,4884058.9598706355
19426,2785709.6245401134
19427,4186736.298220414
19428,4483393.458645569
19429,2571673.9138640123
19430,4451396.280621095
19431,4915745.35429489
19432,4091649.4255692093
19433,3767645.349234657
19434,3821277.588925425
19435,2611759.4945175005
19436,3681828.545607506
19437,4204771.783035527
19438,4746974.024681097
19439,2539734.7108794614
19440,4931381.043383987
19441,4162829.596330133
19442,3840299.452663451
19443,3479421.8781741345
19444,4139974.2845557583
19445,5417423.383838824
19446,7777805.211518711
19447,1905658.4099028702
19448,3995653.5795737384
19449,5371464.988552375
19450,5953693.970383722
19451,5688488.284037216
19452,4879625.216180544
19453,3447441.767720885
19454,2930931.113224159
19455,3183919.7773173642
19456,6512043.796776019
19457,2550263.112258033
19458,4293424.533124296
19459,3743796.5329165026
19460,4262431.045073031
19461,4099977.723092157
19462,3106866.479573844
19463,4200263.393660769
19464,2503576.961114459
19465,3026665.7618941152
19466,2979805.3261289736
19467,5141907.161744383
19468,6342262.403019578
19469,4475286.67567297
19470,4450774.871199077
19471,5230107.819586072
19472,4791940.485200035
19473,3042531.190456271
19474,5073927.942704506
19475,2938106.1440209527
19476,2674631.816025497
19477,4272234.264110183
19478,3314719.095306952
19479,3241772.868998353
19480,2974992.473468137
19481,5055933.955690244
19482,4229400.442022345
19483,6321919.8396155415
19484,4480483.850709501
19485,3033538.808697431
19486,4933905.957409261
19487,4927543.550735675
19488,5047049.346263314
19489,3895575.204879078
19490,4490848.548018701
19491,3209214.2072704197
19492,3070140.1661537187
19493,2624069.985505226
19494,3537411.8245630125
19495,3914660.3014296233
19496,5388327.251754288
19497,3027895.316368344
19498,5199942.695259468
19499,5899999.237550095
19500,1840173.3686343262
19501,2008587.5811270594
19502,3287141.6723726178
19503,4641310.0126259755
19504,5428184.760551325
19505,4549389.7705984535
19506,4556701.91064021
19507,3407146.1015092796
19508,4397831.578782079
19509,2870931.9968449883
19510,3199341.1431068047
19511,2033732.9326491018
19512,2685268.272386373
19513,3940601.393064581
19514,2910199.3349358793
19515,3183926.399601261
19516,3847402.724680526
19517,3662763.2521787146
19518,2871855.915001613
19519,4358912.804181809
19520,4698015.735264752
19521,2934873.1464323844
19522,4012727.8522119024
19523,4294717.189605591
19524,3299135.6107031177
19525,4479648.08402079
19526,3688182.6989170364
19527,4146465.548532494
19528,3794078.6211345247
19529,2313977.4882801655
19530,3002980.0866503045
19531,4152170.0313807353
19532,1798414.2105355344
19533,4366006.494558508
19534,5004385.151677546
19535,4311317.72114283
19536,4190476.7110673906
19537,4929707.22627508
19538,2672777.7168146805
19539,4349290.1763383355
19540,7629583.032773404
19541,5011484.035193565
19542,4761409.065765003
19543,4571809.05777242
19544,2015110.386398138
19545,5051710.87697266
19546,3962706.94045306
19547,3042670.4545868067
19548,3668361.837515511
19549,4082956.651333102
19550,5190718.523718235
19551,2950368.882776807
19552,3559885.2413383373
19553,3411667.7670982922
19554,4531788.632867843
19555,4012286.8328302507
19556,3818330.217842709
19557,4028669.925421909
19558,3994806.1115538566
19559,3757156.3432240034
19560,4405098.266939185
19561,3502926.357551212
19562,2210755.734006174
19563,3241583.4119214434
19564,3423906.696813695
19565,4600001.53559211
19566,3958355.127031991
19567,2121015.7949440354
19568,4780249.711834914
19569,3781930.5863550403
19570,3196990.533516944
19571,4063864.5024076025
19572,3461608.44039595
19573,2805058.84199856
19574,4196116.918667602
19575,4099250.9308278323
19576,5010888.107469802
19577,4681411.470971098
19578,4296680.62312185
19579,4464597.619674208
19580,6239943.536630734
19581,4440998.35356372
19582,3942457.212919697
19583,3250789.4976266017
19584,4371403.157889274
19585,3629162.9755329746
19586,4530986.599713612
19587,4029211.303917415
19588,3027647.35798064
19589,4908922.073758693
19590,3361471.66969195
19591,1890391.993111403
19592,2313977.4882801655
19593,4585833.827488411
19594,6632638.133790195
19595,4026945.272685607
19596,4808665.105937044
19597,1886803.485862304
19598,3954476.2258940195
19599,2583823.4716551844
19600,5315198.707510009
19601,1941075.7388997315
19602,4549976.928727218
19603,2904424.2603452904
19604,4244429.050002036
19605,5210323.00891327
19606,2820345.216644099
19607,4154601.328730338
19608,3072398.8012021664
19609,6366641.089835891
19610,4364734.4871396925
19611,4652645.746058465
19612,6987663.721939025
19613,2905659.0851689377
19614,3567490.2361561786
19615,4907288.874398857
19616,3145803.4512455305
19617,5210275.878191046
19618,4157483.858487278
19619,2657939.946635711
19620,3988300.295850236
19621,3457435.0779403923
19622,5193582.824460083
19623,6739810.384519659
19624,4449116.8631700445
19625,4264059.322136866
19626,3138255.938766151
19627,5175854.315782844
19628,4068950.648993687
19629,4906745.372383137
19630,3933111.489326054
19631,3854363.7814127547
19632,4431300.603265452
19633,2750371.6754233628
19634,4205670.134008765
19635,2790139.9525825297
19636,5887907.502216509
19637,4272981.607508519
19638,3794865.5364077818
19639,4985120.039758447
19640,2413258.632870712
19641,4645308.555451462
19642,4406222.852392353
19643,4244637.837912392
19644,4306703.073190662
19645,6017895.632866471
19646,4389269.547737049
19647,4980044.350519671
19648,4340038.273562622
19649,4628892.663792181
19650,3517388.002393101
19651,3016513.35177376
19652,2547377.334649666
19653,4026656.5942377015
19654,2357018.9795040144
19655,5516970.805041071
19656,5596526.174171133
19657,3820546.183036279
19658,6491949.625843224
19659,3395183.425924859
19660,3767958.9039624995
19661,4114802.109307607
19662,5243893.307807272
19663,3508526.719512757
19664,5859494.681615282
19665,2890174.087212605
19666,6019764.516675758
19667,4283163.9508437235
19668,2703123.4642190896
19669,2902563.0534567484
19670,3634480.833580682
19671,4575694.277550468
19672,1799150.992244388
19673,4893700.998343876
19674,3917664.5420334814
19675,4592440.087066389
19676,4192008.8199282875
19677,4055399.4966418445
19678,6544058.115523136
19679,2829487.198369437
19680,4791940.485200035
19681,1997898.5968589897
19682,5409359.575681882
19683,3656809.059306513
19684,3441709.6992536606
19685,2903048.198749894
19686,5198968.237016491
19687,2790264.618756721
19688,3799679.158978943
19689,4683611.305062162
19690,3568570.839165553
19691,4049296.204252831
19692,3229132.8048016164
19693,4976082.525497982
19694,2334447.7133703562
19695,4708272.267618986
19696,4376892.764589086
19697,3656056.5060456805
19698,4724163.732009159
19699,3475158.024804066
19700,4269504.348371256
19701,2670367.4647619906
19702,4625160.905205046
19703,3534069.337256447
19704,4597534.443793815
19705,4449116.8631700445
19706,4214194.758197034
19707,4780249.711834914
19708,2151311.573309913
19709,4073602.550561348
19710,3645035.2113256566
19711,1959825.559847203
19712,3463857.770207671
19713,3283153.7123035886
19714,4227775.880621379
19715,3972680.475420422
19716,2439924.581041296
19717,3487271.5156254647
19718,3907029.645887923
19719,2986323.282581999
19720,5275075.551586148
19721,3976258.6024336983
19722,1987871.7479958734
19723,3017160.7348286374
19724,2313977.4882801655
19725,4465523.113710217
19726,5408130.847651222
19727,2810136.9663083865
19728,2471111.9043710907
19729,1978969.8086495502
19730,4771395.858075254
19731,6666407.7724877205
19732,4802820.628083242
19733,5300892.347454146
19734,7066258.210470814
19735,2561670.747622058
19736,5159493.092357377
19737,4053691.558016817
19738,2978047.7256751196
19739,2726092.1468651127
19740,4646394.420371953
19741,4592489.215062093
19742,4084394.0351589443
19743,4192008.8199282875
19744,4135609.546813905
19745,5125905.24227944
19746,3628574.6532660387
19747,5553717.691446357
19748,3763608.58998049
19749,4146323.83227862
19750,4800120.731217419
19751,4606393.94628231
19752,3194441.662895882
19753,3505093.1989513016
19754,5402538.421480759
19755,4076985.154723701
19756,4620604.707111604
19757,3887828.250860824
19758,4109363.5952369687
19759,2720916.98780995
19760,2248665.240896971
19761,4637971.617412835
19762,5136004.910028388
19763,3045355.3772780052
19764,4490636.997572053
19765,4201856.304995686
19766,4304200.909317753
19767,3910695.593684905
19768,3313428.43753939
19769,3119047.4904748374
19770,3717371.7412070436
19771,4293927.905682292
19772,1982904.0659820063
19773,2057608.281718133
19774,6594056.9979759175
19775,5448303.381097487
19776,4096872.0513457144
19777,7146942.131395881
19778,5175862.554931285
19779,3850886.8662306117
19780,3507184.0287943953
19781,4315386.832023711
19782,3419475.2043176307
19783,6569145.633296813
19784,2864097.176313648
19785,4135262.2306087473
19786,5481676.092823867
19787,7696477.2645240165
19788,6371375.497186137
19789,2803717.56978586
19790,5048066.782163256
19791,3984629.503461458
19792,5459551.307393243
19793,3024279.686622202
19794,5205333.818798836
19795,4433558.90957246
19796,4924098.354872169
19797,4559521.418688237
19798,3625919.96318676
19799,4135278.638913155
19800,4368555.893090256
19801,5553717.691446357
19802,4956307.039138534
19803,4320499.078432014
19804,6477509.073994466
19805,4806606.673267624
19806,4635409.263220789
19807,3877621.943744033
19808,4041800.2948481482
19809,4595988.98629065
19810,3158218.6479943907
19811,3566372.9744124664
19812,4749324.026493614
19813,4554673.345782949
19814,4376694.015576949
19815,4701492.195781268
19816,3002109.3578429287
19817,4556860.025364616
19818,4225321.709434595
19819,6063893.413712986
19820,6170088.005103574
19821,3882648.1917121303
19822,6165914.816092572
19823,3882996.052363348
19824,3607985.6044975505
19825,3560005.6562481658
19826,5118356.874177345
19827,4365744.47642071
19828,2768825.458272235
19829,5870993.968022465
19830,5830052.488157489
19831,3722729.762797869
19832,5215737.84522463
19833,5505728.103033434
19834,5328815.0948978625
19835,5549769.669351697
19836,3793825.5067975614
19837,6409517.367740284
19838,3008514.495502905
19839,3628159.3832518635
19840,4345603.182203654
19841,3226815.6929646004
19842,3814354.5863443883
19843,5740750.671825564
19844,5125172.4762102505
19845,4656789.678043159
19846,3913038.001558342
19847,3354985.905450626
19848,5134375.2696146
19849,3206667.8533481085
19850,4765665.54733777
19851,4137107.285016751
19852,4117660.2683428824
19853,3915278.135392616
19854,3082874.034961418
19855,4319163.531952426
19856,3790921.86724319
19857,2883719.5840551327
19858,3312411.595692234
19859,4087494.9329274
19860,4823514.597919172
19861,4435999.90585644
19862,5242126.495494485
19863,4835111.208785118
19864,4370730.966422639
19865,4168041.846723177
19866,4265508.811525244
19867,3587225.7858670456
19868,4325419.364860824
19869,3065952.0785680106
19870,5888045.145789376
19871,1878684.5566027253
19872,2561266.6803819602
19873,5332736.353711295
19874,4324220.706087545
19875,4836202.261125931
19876,2659487.153105401
19877,5929311.515770581
19878,3636094.880078525
19879,3694486.667911043
19880,3284965.8034373573
19881,4234981.628150041
19882,4876309.396859156
19883,5038784.39258165
19884,4075811.281471009
19885,5567060.082489851
19886,4357197.519846647
19887,3200732.3326080465
19888,4232751.477520641
19889,3017160.7348286374
19890,5331331.1384791685
19891,3890458.8809771095
19892,5106801.548293569
19893,5220889.026183324
19894,4089225.1452901177
19895,3908305.727588057
19896,3485758.376993689
19897,5719381.10457613
19898,3691160.527191885
19899,3404759.1392753893
19900,4119475.6929357094
19901,6144436.203336459
19902,3883860.844522225
19903,3560629.9746957645
19904,4281052.735568824
19905,3224027.4031819385
19906,3659661.891172079
19907,3917664.5420334814
19908,4988930.661418413
19909,3429390.0575951184
19910,5751473.279252318
19911,4545858.5785945235
19912,4246276.745932574
19913,4578171.265054712
19914,3849265.0964033017
19915,5001816.410780902
19916,4175293.4946287214
19917,4810053.133486211
19918,3606638.7800155925
19919,4310355.359362551
19920,3752922.7571226237
19921,4156639.6039895453
19922,5409370.482690394
19923,2984895.470659376
19924,4988674.849630027
19925,2482631.724072941
19926,5299021.215756909
19927,3568173.412575208
19928,4521234.2217682805
19929,5019043.51267724
19930,4058541.5259855334
19931,3219549.0125693316
19932,2624776.4934518556
19933,3496485.416162984
19934,6128771.267699043
19935,4178311.8585204044
19936,3909993.040282207
19937,3389159.669447589
19938,2268993.460870259
19939,4377816.523672527
19940,1788986.0608288248
19941,2190965.403846979
19942,3851752.111777061
19943,4007256.2676044335
19944,4183230.5840063705
19945,3511050.301807104
19946,3515227.2808479546
19947,4521234.2217682805
19948,4291632.505192683
19949,4614272.243734735
19950,3680088.929832832
19951,4036070.841843857
19952,3860484.4528753255
19953,3089379.6375568556
19954,3660394.5107489144
19955,5466971.029974716
19956,1804597.5011130634
19957,4388805.806613741
19958,4581986.876104024
19959,3994965.326785287
19960,4329386.900137884
19961,5389822.669869115
19962,6523368.741696585
19963,3873320.075860515
19964,8254624.607406652
19965,4203596.887851351
19966,2999257.0594095443
19967,4165406.3569244393
19968,7997565.320704613
19969,1867041.5765564598
19970,3073729.690435884
19971,4038527.378545931
19972,3501383.2654426415
19973,6325412.88476554
19974,2122052.924990269
19975,3917664.5420334814
19976,4926144.196773905
19977,6434253.095397421
19978,5545373.367312676
19979,4544403.797873325
19980,3287260.5740640652
19981,3691160.527191885
19982,5996404.430849435
19983,6516688.903176318
19984,3545167.8910233416
19985,5402538.421480759
19986,3692693.1445458615
19987,3475158.024804066
19988,2318022.2278317506
19989,3006136.8882539347
19990,2974992.473468137
19991,4149151.5783235193
19992,3544995.586714836
19993,3929521.182726653
19994,2982603.981208484
19995,2454420.337305073
19996,4060649.711365495
19997,2760495.30000252
19998,4108042.541150514
19999,4257258.299008346
20000,4049573.788772002
20001,5138563.854215366
20002,4197261.6834658375
20003,4660878.10697809
20004,3319324.8708319296
20005,3262278.091890408
20006,3702044.316156307
20007,4021155.193043397
20008,3301172.0264186864
20009,5275075.551586148
20010,4796390.641771534
20011,2494257.1011366937
20012,5612553.020011562
20013,3162341.657446187
20014,3994806.1115538566
20015,3042174.3265491882
20016,4179123.3809948955
20017,1956468.010874595
20018,3034464.0452424353
20019,3923456.638184746
20020,3272337.21399752
20021,3728744.7457573074
20022,2585431.417981493
20023,3465554.9318357436
20024,5789168.439180704
20025,5527648.5546061415
20026,3639841.353250062
20027,6697020.80007007
20028,4156939.521161342
20029,3474625.9744966226
20030,6990215.186385966
20031,4318320.054603958
20032,5516970.805041071
20033,4841799.058356129
20034,3545167.8910233416
20035,2761541.255449703
20036,5992247.365723117
20037,2006018.2397361351
20038,2845562.6014789524
20039,5051359.252588551
20040,4686366.773061714
20041,3939265.608611634
20042,4631365.930756373
20043,6148839.2743257405
20044,3613627.3549197665
20045,4512167.097547716
20046,4331982.517536976
20047,4922941.982461153
20048,4190476.7110673906
20049,3587872.25062592
20050,1933291.758400241
20051,2836919.5122174234
20052,4182481.355492029
20053,4389672.485802608
20054,4330932.296914091
20055,4084976.5087675685
20056,4770158.647277199
20057,3081542.042695715
20058,2942183.9555220283
20059,3001668.5303007467
20060,4272234.264110183
20061,1901252.2986628348
20062,2746921.409498511
20063,3757600.366017749
20064,2741552.925472605
20065,3206402.083674954
20066,4085411.4862088487
20067,2600258.9958212324
20068,4335713.724107648
20069,2676393.002636266
20070,4239041.2758475
20071,1886358.4784721227
20072,4390430.235736345
20073,3362934.460723689
20074,3672475.8046213603
20075,3804471.016837623
20076,4811346.365246864
20077,3237300.1048560864
20078,4316625.534478228
20079,3622912.5788303628
20080,4269005.1846024385
20081,5113892.212922694
20082,2745111.791687956
20083,3313745.3139911024
20084,4864165.751335364
20085,2853473.522531948
20086,3496351.2087024297
20087,1883730.4196126063
20088,5374650.575198614
20089,6115588.37564026
20090,3900716.1462263153
20091,2637808.6226981333
20092,7618499.881829563
20093,2038349.3994661923
20094,2903048.198749894
20095,4121826.343879707
20096,4445282.568217818
20097,6356777.111382201
20098,4355724.397606981
20099,3036441.121624365
20100,3461988.397822735
20101,3368508.7737153484
20102,5871928.756694663
20103,4769299.429786785
20104,4289764.032038649
20105,2816912.0053339396
20106,4087289.174770634
20107,4137514.7163083428
20108,4242170.913010665
20109,3968036.688747077
20110,4809097.423035927
20111,4234644.619113755
20112,4653250.302740479
20113,2380239.7143684584
20114,5250729.244592037
20115,3425758.555466134
20116,4439535.08959194
20117,3672647.6170930606
20118,3158218.6479943907
20119,5685495.557580144
20120,3476703.507779563
20121,5688488.284037216
20122,3065407.7915406176
20123,2454420.337305073
20124,5544093.552978403
20125,3471504.546237585
20126,3697029.281563122
20127,4617773.898882245
20128,4331911.595439521
20129,4680263.464413959
20130,4317621.172780331
20131,3573269.9653623025
20132,2825744.563809796
20133,2974126.7569873193
20134,4721961.551610357
20135,4157483.858487278
20136,4606623.064600345
20137,3853864.581375749
20138,6739810.384519659
20139,2958422.896539536
20140,4850773.750758514
20141,5005259.65125709
20142,5717128.340323449
20143,4832852.2208251655
20144,3578538.1720400793
20145,2999672.198656715
20146,4665053.616205057
20147,2780304.3979085456
20148,3876607.591907149
20149,1907368.2116342625
20150,2942183.9555220283
20151,3289765.56708978
20152,4160011.5688954066
20153,3422749.3711580355
20154,3352204.306393452
20155,3721993.163768616
20156,3752658.736720706
20157,5800048.577224824
20158,4073681.2960227733
20159,3076017.495281721
20160,4081064.5158471004
20161,5729711.521783235
20162,4245364.893554416
20163,4568761.760088781
20164,6518026.888447632
20165,5530726.316621371
20166,3077095.3310110327
20167,4322666.067565483
20168,4617773.898882245
20169,4564271.834592936
20170,5470507.738402082
20171,4956307.039138534
20172,4540115.077122528
20173,3600831.4392225994
20174,5302184.51479865
20175,9472404.29830233
20176,3456719.8754010904
20177,3901895.032026019
20178,6264856.425170696
20179,4353462.681470852
20180,5352546.8202527305
20181,3286448.462769384
20182,3584939.487717729
20183,4676338.898942843
20184,4832028.957384877
20185,4089225.1452901177
20186,3347329.914165733
20187,3908827.2559641725
20188,4185956.9620065084
20189,3648837.781497466
20190,3207397.0559820854
20191,4622649.488892124
20192,7086625.367831131
20193,3509011.5492352154
20194,3897127.518223337
20195,2712234.3537859935
20196,5965807.084999863
20197,3459247.3901035455
20198,3601664.9347853283
20199,3612981.327069626
20200,5026227.689122972
20201,2334447.7133703562
20202,2458312.034032393
20203,3611298.0428550523
20204,2734254.085471017
20205,4490848.548018701
20206,4875826.408210274
20207,2677586.071067336
20208,4016424.000856409
20209,2512622.124859932
20210,4918621.806000219
20211,4977172.095205086
20212,6174271.0830591405
20213,4328870.505611359
20214,3980559.316749628
20215,3333566.4615936773
20216,4716465.779095728
20217,3907029.645887923
20218,2902563.0534567484
20219,4382182.910499483
20220,2974992.473468137
20221,2673115.9084005454
20222,3844402.615209312
20223,4000118.2399394875
20224,1864025.2890882068
20225,4096872.0513457144
20226,4106549.4339311123
20227,2860923.571247
20228,4092785.306844598
20229,3648083.551168342
20230,4271958.406919599
20231,4260674.926113025
20232,4739364.353997104
20233,5662210.650657928
20234,3317512.5892910813
20235,2877358.1036239094
20236,3179264.7794147246
20237,3888654.640067634
20238,5807653.744348036
20239,5617318.140787034
20240,4252749.055494438
20241,2913327.2948597334
20242,6744647.442435401
20243,3437558.142255299
20244,2526944.750320877
20245,5299021.215756909
20246,3660554.2528926125
20247,3941644.743165124
20248,5030897.785325391
20249,3569211.342375899
20250,3845732.374780922
20251,4735098.983197116
20252,3888654.640067634
20253,3701224.1058591916
20254,5047049.346263314
20255,4531580.572246115
20256,3970426.6652954253
20257,3628472.5239482373
20258,3641706.36242365
20259,4556024.067700384
20260,2561670.747622058
20261,3881415.04548738
20262,3221267.478941776
20263,4749900.863522979
20264,4081984.3370217835
20265,4180455.073879465
20266,6808421.44929104
20267,3371366.2842046865
20268,1804494.0387696258
20269,3662763.2521787146
20270,4749369.166331961
20271,5404524.998428532
20272,6008177.16199682
20273,3514904.048138364
20274,3477179.279014972
20275,4705139.43552108
20276,3954476.2258940195
20277,4492324.953096206
20278,4196627.007727135
20279,4672882.254722089
20280,4018416.1037845323
20281,3335307.026660422
20282,6373204.5803276645
20283,5205333.818798836
20284,4256801.643938861
20285,3846653.9267472704
20286,3438669.614535396
20287,3691160.527191885
20288,3696214.796837016
20289,3074572.723718819
20290,4508166.244960024
20291,5230107.819586072
20292,3336504.81016947
20293,2982603.981208484
20294,2967101.220201844
20295,5700771.096003862
20296,4517395.695372941
20297,3702210.005077189
20298,3438665.9073851714
20299,4660456.954419738
20300,3175719.50791835
20301,4442447.819185199
20302,3332243.8695470565
20303,1907497.842327171
20304,3211493.49735192
20305,4088803.202892643
20306,3468843.395425043
20307,3922692.042287586
20308,5703345.40809178
20309,3130494.5732980967
20310,3315773.614600683
20311,3552063.6526977206
20312,3828678.5315936203
20313,4513759.923720638
20314,5011630.278579225
20315,3434268.3110074475
20316,3933259.4969968228
20317,4241481.532811831
20318,3262179.2175535215
20319,3298477.2539980784
20320,4283202.890547797
20321,4063346.16800879
20322,4115722.3100363724
20323,3689502.117465266
20324,3343518.4977478622
20325,4955592.638645439
20326,3890458.8809771095
20327,4607460.951961354
20328,4268546.013923892
20329,4218462.273988801
20330,4426900.933970915
20331,6046522.594484673
20332,3728832.734192012
20333,3890458.8809771095
20334,3007724.8838094114
20335,4407131.567693172
20336,3236497.015441671
20337,4733505.610123902
20338,2832893.3346297913
20339,4540457.712092825
20340,4542787.333328464
20341,4469573.042148343
20342,4519410.074735887
20343,4369907.529236535
20344,4499202.476755645
20345,5409359.575681882
20346,5771955.671247824
20347,3168777.6294891057
20348,5300771.583663691
20349,4200585.656317874
20350,4301366.112207343
20351,4410539.182174044
20352,4645583.149957751
20353,4566157.132715308
20354,3904953.1294358494
20355,5123338.567437282
20356,5499449.148641442
20357,4564271.834592936
20358,4301553.855409296
20359,3880077.4046703875
20360,4277847.043945659
20361,4060845.4756988087
20362,4062113.3433936206
20363,2793614.3600056567
20364,2505651.5020500896
20365,4231554.547358129
20366,3392075.876922079
20367,3603306.004983639
20368,5143284.176769312
20369,4376694.015576949
20370,2666621.625519455
20371,4630693.319273589
20372,4592224.725807489
20373,5605101.955450048
20374,3264166.656517309
20375,5968336.818392559
20376,4254401.270929783
20377,4575570.575795729
20378,2777276.3612484615
20379,4060319.46817149
20380,5088013.209749553
20381,3628574.6532660387
20382,2904199.6812860887
20383,3505773.439584114
20384,4457786.908929726
20385,4435999.90585644
20386,5168288.617630618
20387,3783532.605164081
20388,4899365.759668518
20389,5009713.922309168
20390,3676540.9381760694
20391,6499560.4740359755
20392,6437119.740731574
20393,2922431.6062269527
20394,4630276.447248479
20395,4360377.395982734
20396,5984702.33097066
20397,3188213.436801805
20398,3026665.7618941152
20399,7275911.7033754205
20400,4992135.018083196
20401,4840872.344052482
20402,5450232.649758882
20403,3880091.0548148123
20404,4407454.19317
20405,4448505.86046233
20406,3606314.5123280575
20407,2903690.409901947
20408,5296129.443055044
20409,4345603.182203654
20410,3881517.156234533
20411,4560873.365463701
20412,3903787.9638652224
20413,3813734.657753123
20414,2975323.13805919
20415,4987491.690102832
20416,3591770.9389296756
20417,4007647.994120414
20418,3309180.666292051
20419,4673866.6180773955
20420,5131087.216435027
20421,5801631.192611916
20422,6032232.312602974
20423,2513322.3925310215
20424,4629747.853807728
20425,6147826.86815946
20426,4503052.136429833
20427,2561670.747622058
20428,2868886.7043757727
20429,2712234.3537859935
20430,3730151.870170807
20431,4156639.6039895453
20432,5321419.125345981
20433,3250732.6764329346
20434,4218625.81821649
20435,3510211.424897601
20436,3917390.183230661
20437,5649527.73849087
20438,4876862.483086721
20439,2956020.986947935
20440,2078083.1191818768
20441,3367844.684938157
20442,2363361.678435662
20443,7568927.124548288
20444,4844070.5315462295
20445,6568029.582408034
20446,4287538.40173233
20447,2714004.5842480008
20448,3442215.324608451
20449,3184784.638453576
20450,5012866.75398613
20451,3205661.036689501
20452,5025831.342200323
20453,4296841.7898861775
20454,4519410.074735887
20455,3054439.6452993755
20456,4030199.8650685484
20457,4246699.071863245
20458,4448461.128218379
20459,4804531.218912483
20460,5512321.734866627
20461,4212090.597048479
20462,3364275.9035820873
20463,5263250.309618141
20464,3610923.134680444
20465,4381042.146277181
20466,2176586.0270152404
